time,KPI.ST_MpSL_PeakPower_On_MEAN.1h.median,KPI.ST_MPSL_PK2PK_MEAN.1h.median,KPI.ST_MPSL_PRELASE_MEAN.1h.median,KPI.ST_MPSL_PZT_THREESIGMA.1h.median,KPI.ST_MPSL_PK2PK_THREESIGMA.1h.median,KPI.ST_MpSL_PeakPower_Off_THREESIGMA.1h.median,KPI.ST_MPSL_PK2PK_OutOfSpec.1h.median,KPI.ST_MPSL_PEAKPOWER_MEAN.1h.median
2018-08-25 17:00:00+00:00,,3.38922,7.22E-06,1.517155,40.23685,587.298,739,435.14
2018-08-25 18:00:00+00:00,,3.330805,7.22E-06,1.46448,39.6567,591.355,710.5,435.292
2018-08-25 19:00:00+00:00,,3.56516,7.22E-06,1.727255,41.1518,598.621,792,435.6865
2018-08-25 20:00:00+00:00,,3.356865,7.21E-06,1.577585,39.3858,551.6525,718.5,435.8605
2018-08-25 21:00:00+00:00,,3.342685,7.21E-06,1.80716,38.8043,586.996,743.5,435.69
2018-08-25 22:00:00+00:00,,3.40031,7.20E-06,1.79115,39.8804,600.275,718,435.657
2018-08-25 23:00:00+00:00,,3.063135,7.18E-06,2.27464,36.71995,601.3415,648.5,435.256
2018-08-26 00:00:00+00:00,,3.3978,7.20E-06,1.77448,40.09915,595.3955,738.5,435.3895
2018-08-26 01:00:00+00:00,,2.865985,7.19E-06,1.785155,34.3278,529.2555,593,435.729
2018-08-26 02:00:00+00:00,0,1.281995,7.07E-06,3.838045,0.4468695,14.8962,0.5,436.26
2018-08-26 03:00:00+00:00,0,1.28592,7.07E-06,3.80138,0.442958,14.8877,0,436.028
2018-08-26 04:00:00+00:00,0,1.557615,7.23E-06,0.6655895,0.4365565,5.796425,0,434.771
2018-08-26 05:00:00+00:00,0,1.5486,7.25E-06,0.6751265,0.4332385,6.26597,0,434.955
2018-08-26 06:00:00+00:00,0,1.55212,7.24E-06,0.62922,0.435063,6.27747,0,434.447
2018-08-26 07:00:00+00:00,0,1.276525,7.03E-06,4.027025,0.4419015,15.2314,0,435.1295
2018-08-26 08:00:00+00:00,0,1.28429,7.09E-06,3.622365,0.7976445,18.82865,0.5,438.0495
2018-08-26 09:00:00+00:00,,3.34341,7.06E-06,1.801455,40.1357,612.602,726.5,440.9305
2018-08-26 10:00:00+00:00,0,1.28796,7.06E-06,3.72717,1.80786,17.5653,2,437.611
2018-08-26 11:00:00+00:00,,3.200575,7.20E-06,1.302705,38.31815,571.938,665,435.9795
2018-08-26 12:00:00+00:00,,3.48831,7.20E-06,1.50208,41.2104,600.509,770.5,435.7915
2018-08-26 13:00:00+00:00,,3.41104,7.19E-06,1.67952,40.465,599.359,755.5,435.2055
2018-08-26 14:00:00+00:00,,3.40539,7.17E-06,2.01465,40.51475,586.5305,754.5,435.4755
2018-08-26 15:00:00+00:00,,3.4778,7.13E-06,2.72072,41.2499,569.3155,732,435.9085
2018-08-26 16:00:00+00:00,,3.038695,7.18E-06,1.80194,36.57475,546.225,657,435.183
2018-08-26 17:00:00+00:00,0,1.28137,7.02E-06,4.2393,0.441143,15.6131,0,437.6865
2018-08-26 18:00:00+00:00,0,1.55726,7.21E-06,1.209345,0.4370375,6.02447,0,435.217
2018-08-26 19:00:00+00:00,0,1.561495,7.21E-06,0.7459585,0.4331205,5.744125,0,434.59
2018-08-26 20:00:00+00:00,0,1.562075,7.20E-06,0.699586,0.435292,6.394585,0,434.2885
2018-08-26 21:00:00+00:00,0,1.560055,7.21E-06,0.762483,0.4368665,6.51306,0,434.448
2018-08-26 22:00:00+00:00,,2.625295,7.10E-06,3.29308,33.0064,314.6585,404,435.7625
2018-08-26 23:00:00+00:00,,2.83178,7.13E-06,2.91582,35.16555,566.5625,561,435.488
2018-08-27 00:00:00+00:00,,2.64314,7.13E-06,2.8359,33.5079,528.059,450,435.273
2018-08-27 01:00:00+00:00,,3.593785,7.18E-06,1.8421,42.3326,593.139,792,434.853
2018-08-27 02:00:00+00:00,,3.606305,7.18E-06,1.71671,42.4929,586.2065,807,434.794
2018-08-27 03:00:00+00:00,,3.18137,7.18E-06,1.3853,38.7073,560.2875,660,433.577
2018-08-27 04:00:00+00:00,,2.93727,7.20E-06,1.215315,35.45075,529.666,609,434.5775
2018-08-27 05:00:00+00:00,,3.30276,7.19E-06,1.46818,39.36345,581.1905,708,434.269
2018-08-27 06:00:00+00:00,,3.365675,7.14E-06,2.606685,39.7153,549.666,756.5,435.021
2018-08-27 07:00:00+00:00,,2.91248,7.17E-06,2.05046,35.5446,520.135,599.5,434.958
2018-08-27 08:00:00+00:00,,3.415315,7.14E-06,2.56579,40.44025,573.2635,775.5,434.961
2018-08-27 09:00:00+00:00,,3.331585,7.12E-06,2.683555,39.54675,547.7115,796.5,435.559
2018-08-27 10:00:00+00:00,,3.24806,7.17E-06,1.94932,39.34135,574.8585,716,434.6155
2018-08-27 11:00:00+00:00,,3.28376,7.18E-06,1.44538,39.45565,551.714,723,435.9975
2018-08-27 12:00:00+00:00,,3.168315,7.15E-06,2.08576,38.4115,583.76,708,436.743
2018-08-27 13:00:00+00:00,0,1.579235,7.05E-06,3.45104,4.23102,23.38305,5,432.649
2018-08-27 14:00:00+00:00,,2.932055,7.15E-06,1.703645,35.33005,539.1205,591.5,436.3665
2018-08-27 15:00:00+00:00,,2.75723,7.10E-06,2.83232,32.8062,474.478,481,437.474
2018-08-27 16:00:00+00:00,,3.54807,7.15E-06,1.93806,41.55305,572.631,788.5,436.726
2018-08-27 17:00:00+00:00,,3.28427,7.17E-06,1.50562,38.8257,569.3185,689,436.163
2018-08-27 18:00:00+00:00,,3.20555,7.16E-06,1.693515,38.32755,554.596,680.5,435.9455
2018-08-27 19:00:00+00:00,,3.659325,7.17E-06,1.68002,41.70635,576.154,817.5,435.8005
2018-08-27 20:00:00+00:00,,3.38223,7.15E-06,2.020925,38.30715,582.227,748,436.7
2018-08-27 21:00:00+00:00,,2.97725,7.13E-06,2.587455,35.1665,501.119,559.5,436.0775
2018-08-27 22:00:00+00:00,,3.499515,7.16E-06,1.7084,40.3755,598.9095,772.5,437.2805
2018-08-27 23:00:00+00:00,,3.66553,7.16E-06,1.65165,42.1482,593.847,829,437.349
2018-08-28 00:00:00+00:00,,3.50361,7.14E-06,2.012435,40.7413,604.859,767.5,437.4195
2018-08-28 01:00:00+00:00,,3.3434,7.13E-06,2.36546,39.24595,586.383,751,437.797
2018-08-28 02:00:00+00:00,,3.42765,7.11E-06,2.79549,40.8436,591.8955,769,437.891
2018-08-28 03:00:00+00:00,,3.634155,7.15E-06,1.865205,41.9384,568.5795,856.5,437.0625
2018-08-28 04:00:00+00:00,,4.12212,7.16E-06,1.730985,46.6112,604.2595,985.5,436.3715
2018-08-28 05:00:00+00:00,,4.19595,7.16E-06,1.697425,46.4309,602.1415,998.5,436.4105
2018-08-28 06:00:00+00:00,,3.334705,7.16E-06,1.646135,39.2818,550.8255,675.5,437.0775
2018-08-28 07:00:00+00:00,,2.72513,7.18E-06,0.9320705,32.8439,498.951,516,434.508
2018-08-28 08:00:00+00:00,0,1.55095,7.20E-06,0.587672,0.4414615,5.08196,0,431.4875
2018-08-28 09:00:00+00:00,0,1.52968,6.98E-06,0.6709305,0.479222,9.129705,0,424.6445
2018-08-28 10:00:00+00:00,0,1.5364,6.93E-06,0.691987,0.471047,6.79016,0,418.812
2018-08-28 11:00:00+00:00,0,1.52006,6.99E-06,1.8263,0.529716,22.8402,0,389.967
2018-08-28 12:00:00+00:00,0,1.651535,7.02E-06,3.672105,9.630565,19.2403,237.5,434.2655
2018-08-28 13:00:00+00:00,,3.39703,7.04E-06,2.841675,39.09835,571.1945,829.5,443.9895
2018-08-28 14:00:00+00:00,,3.381405,7.06E-06,0.842595,38.89315,558.856,677.5,440.5995
2018-08-28 15:00:00+00:00,,3.49684,7.15E-06,2.226955,40.4892,551.964,781.5,436.9925
2018-08-28 16:00:00+00:00,,3.396855,7.22E-06,0.9809705,39.76975,580.834,699,437.1685
2018-08-28 17:00:00+00:00,,3.367895,7.22E-06,1.198455,39.49615,589.8055,716,436.3205
2018-08-28 18:00:00+00:00,,3.275,7.21E-06,1.37841,39.30395,571.1655,716.5,436.7895
2018-08-28 19:00:00+00:00,,3.106165,7.20E-06,1.763545,37.29605,566.6715,673,435.608
2018-08-28 20:00:00+00:00,,3.3852,7.22E-06,1.35114,37.9458,521.547,743,435.33
2018-08-28 21:00:00+00:00,,3.48912,7.21E-06,1.301835,40.83035,587.5555,767.5,435.52
2018-08-28 22:00:00+00:00,,3.416755,7.22E-06,1.21634,39.6404,607.925,728,435.918
2018-08-28 23:00:00+00:00,0,1.794695,7.19E-06,1.032685,5.156095,21.3,77.5,434.129
2018-08-29 00:00:00+00:00,,3.377825,7.15E-06,1.60792,40.0174,604.0375,730,436.45
2018-08-29 01:00:00+00:00,,2.9793,7.15E-06,1.149095,32.9147,443.6375,833,436.763
2018-08-29 02:00:00+00:00,,3.24623,7.19E-06,1.07525,39.1889,555.25,699,438.478
2018-08-29 03:00:00+00:00,0,1.9797,7.15E-06,1.7799,20.25105,59.71695,229.5,436.5235
2018-08-29 04:00:00+00:00,,3.92894,7.21E-06,0.9251375,42.4623,592.7575,879.5,436.545
2018-08-29 05:00:00+00:00,,3.586515,7.19E-06,1.643985,39.1611,564.4765,749,435.6035
2018-08-29 06:00:00+00:00,,3.930825,7.21E-06,1.01585,43.1162,585.6555,845.5,436.0255
2018-08-29 07:00:00+00:00,,9.230125,7.02E-06,1.56493,75.91865,585.78,2369,438.4985
2018-08-29 08:00:00+00:00,,17.9731,6.93E-06,1.05403,102.514,596.1845,8332,437.466
2018-08-29 09:00:00+00:00,,5.945835,6.99E-06,1.62197,49.4176,574.2635,2672.5,441.525
2018-08-29 10:00:00+00:00,,3.29322,7.03E-06,2.75445,36.25455,537.9915,988,439.182
2018-08-29 11:00:00+00:00,,3.8937,7.03E-06,1.933285,42.0955,583.105,1229.5,441.282
2018-08-29 12:00:00+00:00,,4.308965,7.01E-06,1.397595,44.9495,607.287,1403,443.439
2018-08-29 13:00:00+00:00,,4.70131,7.00E-06,1.49398,47.4511,578.287,1642,444.03
2018-08-29 14:00:00+00:00,,4.420725,7.04E-06,2.75722,44.66125,521.9925,1671.5,439.888
2018-08-29 15:00:00+00:00,,4.439655,7.03E-06,3.136375,45.4587,440.367,1518.5,438.6005
2018-08-29 16:00:00+00:00,,3.622605,7.01E-06,1.379045,40.72425,555.9875,1123,444.1955
2018-08-29 17:00:00+00:00,,3.29261,7.19E-06,1.370765,39.223,565.124,791.5,438.6
2018-08-29 18:00:00+00:00,,3.80824,7.16E-06,2.19194,41.8236,558.8165,1162,437.4595
2018-08-29 19:00:00+00:00,,3.552335,7.19E-06,1.286175,41.1145,552.6535,835,437.4395
2018-08-29 20:00:00+00:00,,3.866045,7.19E-06,1.49728,42.6096,555.6935,1044.5,438.257
2018-08-29 21:00:00+00:00,,3.981645,7.01E-06,1.146065,44.13185,588.557,1076,444.301
2018-08-29 22:00:00+00:00,,4.18268,7.01E-06,1.42705,45.04125,633.829,1116,443.48
2018-08-29 23:00:00+00:00,,4.576905,7.00E-06,1.222445,47.9177,557.7135,1484.5,444.5825
2018-08-30 00:00:00+00:00,,3.586985,7.00E-06,1.41963,41.00105,569.706,971,443.832
2018-08-30 01:00:00+00:00,,3.76676,7.07E-06,1.901195,42.14905,550.936,973.5,437.9585
2018-08-30 02:00:00+00:00,,3.917155,7.18E-06,1.2476,44.6466,588.5415,988.5,437.469
2018-08-30 03:00:00+00:00,,3.38251,7.19E-06,1.27217,39.8769,591.986,734,437.244
2018-08-30 04:00:00+00:00,,3.76384,7.19E-06,1.43925,42.86745,575.762,918.5,437.0775
2018-08-30 05:00:00+00:00,,3.011625,7.01E-06,0.7778135,30.76505,126.64525,1138.5,442.143
2018-08-30 06:00:00+00:00,0,1.54178,7.05E-06,0.4559595,0.455635,4.74809,0,441.438
2018-08-30 07:00:00+00:00,0,1.540375,7.09E-06,0.4178265,0.422089,4.70615,0,437.0105
2018-08-30 08:00:00+00:00,0,1.540835,7.09E-06,0.416722,0.423834,4.69714,0,436.7185
2018-08-30 09:00:00+00:00,0,1.62939,7.05E-06,0.4224495,0.486745,5.39322,0,441.908
2018-08-30 10:00:00+00:00,0,1.54216,7.12E-06,0.406505,0.4684115,4.60635,0,441.2775
2018-08-30 11:00:00+00:00,0,1.520975,7.12E-06,0.416219,0.461362,4.29961,0,440.714
2018-08-30 12:00:00+00:00,0,1.5387,7.09E-06,0.426654,0.456181,4.71372,0,441.8105
2018-08-30 13:00:00+00:00,0,1.51164,7.03E-06,0.4429685,0.4245185,4.62929,0,445.8465
2018-08-30 14:00:00+00:00,0,1.52952,7.02E-06,0.46325,0.430095,3.801635,0,445.26
2018-08-30 15:00:00+00:00,0,1.525135,7.02E-06,0.447998,0.432468,3.808555,0,444.5945
2018-08-30 18:00:00+00:00,0,1.52846,7.11E-06,0.424341,0.4625145,5.10239,0,439.6815
2018-08-30 19:00:00+00:00,0,1.546025,7.03E-06,0.4471195,0.454727,4.936325,0,439.9875
2018-08-30 20:00:00+00:00,0,1.58812,7.03E-06,1.399175,0.5299035,5.643045,0,443.73
2018-08-30 21:00:00+00:00,0,1.57868,7.00E-06,0.4555665,0.458479,5.67629,0,443.2535
2018-08-30 22:00:00+00:00,0,1.521895,7.01E-06,0.4682265,0.423817,4.66136,0,445.57
2018-08-30 23:00:00+00:00,0,1.534195,7.00E-06,0.4751935,0.4308655,4.516555,0,445.202
2018-08-31 00:00:00+00:00,0,1.52597,7.00E-06,0.467915,0.427844,4.784485,0,444.6685
2018-08-31 01:00:00+00:00,0,1.539125,7.00E-06,0.490329,0.428417,3.977955,0,445.4785
2018-08-31 02:00:00+00:00,0,1.54214,7.00E-06,0.4932025,0.42999,3.889905,0,445.238
2018-08-31 03:00:00+00:00,0,1.537025,7.01E-06,0.491615,0.4506035,4.79239,0,442.28
2018-08-31 04:00:00+00:00,0,1.56426,7.02E-06,1.460585,0.5798725,5.009555,0,442.094
2018-08-31 05:00:00+00:00,0,1.60784,6.97E-06,2.458,0.618125,13.18565,0,443.062
2018-08-31 08:00:00+00:00,0,1.58678,6.92E-06,3.27045,0.585046,15.2765,0,444.416
2018-08-31 09:00:00+00:00,0,1.58754,6.95E-06,2.75467,0.6001705,14.1344,0,442.477
2018-08-31 10:00:00+00:00,0,1.59055,6.91E-06,3.251795,0.5868795,16.31435,0,444.416
2018-08-31 11:00:00+00:00,0,1.599895,6.92E-06,3.1379,1.67086,14.4309,1,444.21
2018-08-31 12:00:00+00:00,0,1.60098,6.91E-06,3.31989,0.608903,9.937035,0,443.962
2018-08-31 13:00:00+00:00,0,1.600375,6.92E-06,3.355095,0.6043,7.205785,0,444.5335
2018-08-31 14:00:00+00:00,0,1.60605,6.91E-06,3.466075,0.610627,8.475655,0,444.223
2018-08-31 15:00:00+00:00,0,1.59724,6.92E-06,3.30395,0.601993,9.10861,0,443.348
2018-08-31 16:00:00+00:00,0,1.553665,7.00E-06,0.4982475,0.4406255,3.989645,0,444.246
2018-08-31 17:00:00+00:00,0,1.549255,7.00E-06,0.4985205,0.4436785,4.35598,0,443.996
2018-08-31 18:00:00+00:00,0,1.393625,7.07E-06,3.794885,0.512127,13.76925,0,436.6215
2018-08-31 19:00:00+00:00,0,1.41151,7.05E-06,3.993295,0.54731,14.19115,0,436.344
2018-08-31 20:00:00+00:00,,2.027905,7.06E-06,3.781095,22.78555,147.973,201.5,436.6585
2018-08-31 21:00:00+00:00,,3.34867,7.18E-06,1.43374,38.6194,572.703,726,437.016
2018-08-31 22:00:00+00:00,,3.90787,7.17E-06,1.539625,44.30355,598.4375,923,437.287
2018-08-31 23:00:00+00:00,,3.251465,7.16E-06,1.72657,38.12235,524.013,705.5,436.519
2018-09-01 02:00:00+00:00,0,1.51668,7.20E-06,0.413148,0.436161,4.12994,0,437.883
2018-09-01 03:00:00+00:00,0,1.56752,7.10E-06,2.49522,0.639404,13.9465,0,435.834
2018-09-01 04:00:00+00:00,,3.079505,7.18E-06,1.058075,35.93045,558.036,603,437.6275
2018-09-01 05:00:00+00:00,,3.57679,7.19E-06,1.000279,39.7952,580.6345,740,437.622
2018-09-01 06:00:00+00:00,,3.329045,7.17E-06,1.862485,37.6305,559.1455,701.5,437.688
2018-09-01 07:00:00+00:00,,3.54435,7.18E-06,1.73999,39.06305,592.236,793.5,437.3625
2018-09-01 08:00:00+00:00,,3.46623,7.19E-06,1.14373,39.2069,582.129,700,438.275
2018-09-01 09:00:00+00:00,,3.403765,7.19E-06,1.0024405,38.7366,540.5605,684,438.3695
2018-09-01 10:00:00+00:00,,3.151715,7.17E-06,1.62374,35.5977,528.2445,615.5,437.489
2018-09-01 11:00:00+00:00,,3.62258,7.18E-06,1.1091,40.6407,533.146,783,437.97
2018-09-01 12:00:00+00:00,,3.31044,7.16E-06,1.660115,37.2998,560.192,681.5,438.023
2018-09-01 13:00:00+00:00,,3.215745,7.17E-06,1.24522,36.78615,557.815,621.5,438.049
2018-09-01 14:00:00+00:00,,3.485905,7.18E-06,1.301515,39.0731,584.6125,747,437.5425
2018-09-01 15:00:00+00:00,,3.04146,7.16E-06,1.82266,34.0629,518.1195,581,437.1875
2018-09-01 16:00:00+00:00,,2.531,7.17E-06,1.70276,28.79455,458.4755,396,436.838
2018-09-01 17:00:00+00:00,,3.57406,7.18E-06,1.54352,40.34685,587.248,774,437.1065
2018-09-01 18:00:00+00:00,,3.497695,7.19E-06,1.286615,39.279,572.1955,781.5,436.2655
2018-09-01 19:00:00+00:00,,3.26868,7.19E-06,1.6578,37.73375,588.418,699.5,436.663
2018-09-01 20:00:00+00:00,,3.459885,7.19E-06,1.39641,38.5011,560.5605,793,436.678
2018-09-01 21:00:00+00:00,,3.5133,7.20E-06,1.32199,40.74075,599.0595,816,436.2245
2018-09-01 22:00:00+00:00,,3.58753,7.19E-06,1.35319,40.00015,597.244,756,436.813
2018-09-01 23:00:00+00:00,,3.561535,7.20E-06,1.31336,40.62995,596.5285,771,437.099
2018-09-02 00:00:00+00:00,,3.16604,7.20E-06,1.0170435,36.1358,577.7535,641,436.629
2018-09-02 01:00:00+00:00,,3.19137,7.19E-06,1.2452,35.7601,569.487,619,437.8
2018-09-02 02:00:00+00:00,,3.2199,7.20E-06,1.172315,36.52585,544.9325,655,437.368
2018-09-02 03:00:00+00:00,,3.312465,7.20E-06,1.1704,38.22965,582.707,671.5,437.097
2018-09-02 04:00:00+00:00,,3.601335,7.21E-06,1.105965,40.33755,583.123,803,436.1755
2018-09-02 05:00:00+00:00,,3.17665,7.21E-06,1.17314,35.75205,587.94,635.5,435.5535
2018-09-02 06:00:00+00:00,,3.13297,7.22E-06,1.42098,35.05575,584.4595,603.5,433.5705
2018-09-02 07:00:00+00:00,,3.51369,7.23E-06,1.223535,39.2212,577.689,783,433.5655
2018-09-02 16:00:00+00:00,0,1.546315,7.08E-06,0.455023,0.466358,5.511765,0,427.918
2018-09-02 17:00:00+00:00,,2.433675,7.00E-06,1.768485,26.2079,274.1845,278.5,443.7275
2018-09-02 18:00:00+00:00,,3.327955,7.03E-06,1.054105,37.06125,566.3835,697.5,441.2725
2018-09-02 19:00:00+00:00,,3.2575,7.02E-06,1.22093,37.8087,577.67,648,441.8965
2018-09-02 20:00:00+00:00,,3.396355,7.04E-06,1.04209,38.3965,573.4215,700,441
2018-09-02 21:00:00+00:00,,3.565625,7.03E-06,0.975535,40.11685,599.198,776,442.354
2018-09-02 22:00:00+00:00,,3.433395,7.03E-06,0.799528,37.9625,558.4015,685.5,443.0665
2018-09-02 23:00:00+00:00,,3.30516,7.03E-06,0.8729825,37.6078,544.371,658.5,442.6525
2018-09-03 00:00:00+00:00,,3.50907,7.04E-06,0.765196,39.1622,572.582,698,442.61
2018-09-03 01:00:00+00:00,,2.154235,7.04E-06,0.8524115,19.04305,382.9835,180.5,440.6945
2018-09-03 02:00:00+00:00,0,1.64517,7.00E-06,1.870835,0.592328,12.7978,0,442.6045
2018-09-03 03:00:00+00:00,,2.98618,7.04E-06,0.7989045,32.9786,553.7885,529.5,441.789
2018-09-03 04:00:00+00:00,,3.72717,7.08E-06,1.826975,43.1747,599.303,865,437.6645
2018-09-03 05:00:00+00:00,,3.262535,7.06E-06,1.304365,39.5744,581.2,697,438.8805
2018-09-03 06:00:00+00:00,,3.46525,7.20E-06,1.89691,41.41925,571.714,801.5,434.264
2018-09-03 07:00:00+00:00,,3.666825,7.21E-06,1.38506,42.9437,596.23,868,434.1545
2018-09-03 08:00:00+00:00,,3.066385,7.22E-06,1.01693,36.9168,547.376,658,434.6245
2018-09-03 09:00:00+00:00,,3.21193,7.23E-06,1.12637,39.02465,593.9345,699.5,433.301
2018-09-03 10:00:00+00:00,,3.474185,7.22E-06,1.277585,41.3895,592.815,775.5,434.2035
2018-09-03 11:00:00+00:00,,3.144085,7.21E-06,1.294745,38.40445,559.29,648,433.376
2018-09-03 12:00:00+00:00,,3.304105,7.21E-06,1.49588,39.4496,582.0175,722.5,434.666
2018-09-03 13:00:00+00:00,,2.89046,7.22E-06,0.961088,35.1607,537.204,587.5,434.9045
2018-09-03 14:00:00+00:00,,3.572095,7.20E-06,1.20041,42.0821,588.8485,851,435.366
2018-09-03 15:00:00+00:00,,3.072575,7.11E-06,3.259405,36.7791,506.4535,551,436.242
2018-09-03 16:00:00+00:00,,3.40333,7.21E-06,1.27338,40.6441,594.423,760,434.921
2018-09-03 17:00:00+00:00,,2.495275,7.17E-06,2.225755,30.56775,485.933,435,434.7235
2018-09-03 18:00:00+00:00,,3.555675,7.22E-06,1.215485,41.75035,570.1095,831,433.8415
2018-09-03 19:00:00+00:00,,3.164445,7.22E-06,1.27271,37.98745,589.1235,720.5,433.89
2018-09-03 20:00:00+00:00,,1.901895,7.08E-06,3.663195,22.3394,166.1715,228.5,436.064
2018-09-03 21:00:00+00:00,,3.13644,7.21E-06,1.407425,38.02895,568.711,680.5,434.295
2018-09-03 22:00:00+00:00,,2.86667,7.17E-06,2.19167,34.9426,578.8525,591,435.4525
2018-09-03 23:00:00+00:00,,3.55386,7.21E-06,1.18404,41.89795,586.6735,812,435.0415
2018-09-04 08:00:00+00:00,0,1.32146,7.05E-06,3.55583,0.467345,12.9286,0,438.27
2018-09-04 09:00:00+00:00,0,1.57217,7.12E-06,1.95586,0.591927,10.105865,0,435.393
2018-09-04 10:00:00+00:00,,1.719475,7.04E-06,1.88408,6.355465,12.58905,24.5,442.528
2018-09-04 11:00:00+00:00,,3.233665,7.04E-06,0.7987415,36.64715,555.935,501.5,441.437
2018-09-04 12:00:00+00:00,,3.012405,7.04E-06,0.7773735,34.81455,546.164,447.5,441.3515
2018-09-04 13:00:00+00:00,,3.292635,7.04E-06,0.666671,36.35605,558.523,524.5,441.859
2018-09-04 14:00:00+00:00,,3.85484,7.03E-06,0.7453095,42.77335,571.884,711.5,442.3715
2018-09-04 15:00:00+00:00,,3.30338,7.03E-06,0.5446245,36.3962,492.171,528,443.4485
2018-09-04 16:00:00+00:00,,3.71244,7.04E-06,0.6704025,40.69205,589.3255,664.5,440.1995
2018-09-04 17:00:00+00:00,,3.744375,7.05E-06,0.644703,41.1272,588.001,648,440.3205
2018-09-04 18:00:00+00:00,,3.712135,7.05E-06,0.737726,40.9548,577.6595,654,440.4615
2018-09-04 19:00:00+00:00,,3.689525,7.05E-06,0.7320835,40.46645,580.496,659,440.2285
2018-09-04 20:00:00+00:00,,3.34935,7.02E-06,1.53472,37.2166,553.895,590,441.139
2018-09-04 21:00:00+00:00,,2.955405,7.03E-06,1.230675,33.282,528.0865,428.5,441.777
2018-09-04 22:00:00+00:00,,3.284935,7.05E-06,1.783615,37.80305,559.4755,587,439.3585
2018-09-04 23:00:00+00:00,,3.259875,7.02E-06,1.074175,37.51925,553.15,560.5,442.5375
2018-09-05 00:00:00+00:00,,3.53655,7.03E-06,0.92622,39.91605,568.2255,625,441.7755
2018-09-05 01:00:00+00:00,0,1.73615,7.01E-06,1.97374,10.01573,15.54725,45.5,442.313
2018-09-05 02:00:00+00:00,0,1.78915,6.98E-06,2.470515,12.398965,15.76465,80,444.7905
2018-09-05 03:00:00+00:00,,3.423215,7.03E-06,0.973581,39.41035,534.1655,620.5,441.707
2018-09-05 04:00:00+00:00,,3.443775,7.04E-06,1.489765,40.89025,560.101,664,440.3795
2018-09-05 05:00:00+00:00,,2.957605,7.20E-06,1.386085,36.73425,512.472,540.5,435.8665
2018-09-05 06:00:00+00:00,,3.37197,7.20E-06,1.40122,40.65905,559.238,687,434.3
2018-09-05 07:00:00+00:00,,3.1187,7.23E-06,0.940661,38.3175,532.1355,608,433.558
2018-09-05 08:00:00+00:00,,3.340785,7.20E-06,1.28082,40.6238,575.6805,675,434.1795
2018-09-05 09:00:00+00:00,,3.2156,7.22E-06,1.222825,39.46485,542.0935,620.5,434.2305
2018-09-05 10:00:00+00:00,,3.31154,7.21E-06,1.249045,40.5482,580.264,658,434.0475
2018-09-05 11:00:00+00:00,,3.07454,7.20E-06,1.606965,37.89095,570.4545,589.5,434.8395
2018-09-05 12:00:00+00:00,,3.286535,7.16E-06,2.124705,39.6366,574.106,634,436.738
2018-09-05 13:00:00+00:00,,2.91178,7.17E-06,2.06112,36.2154,520.4875,616.5,436.407
2018-09-05 14:00:00+00:00,,2.97595,7.17E-06,1.8749,35.6099,532.59,579,436.874
2018-09-05 15:00:00+00:00,,2.83445,7.14E-06,2.727765,34.79865,496.163,497,437.3505
2018-09-05 16:00:00+00:00,,3.295395,7.21E-06,1.149945,39.82095,556.5025,677,435.719
2018-09-05 17:00:00+00:00,,2.88896,7.21E-06,1.23703,35.64815,543.366,580,435.474
2018-09-05 18:00:00+00:00,,3.502255,7.19E-06,1.8885,41.3463,577.685,815.5,433.9875
2018-09-05 19:00:00+00:00,,3.28184,7.21E-06,1.294655,39.3808,574.4625,743.5,434.1
2018-09-05 20:00:00+00:00,,3.377075,7.20E-06,1.860025,40.19295,574.947,723.5,433.863
2018-09-05 21:00:00+00:00,,3.05717,7.18E-06,1.978955,37.64825,546.0655,559.5,435.1405
2018-09-05 22:00:00+00:00,,3.107455,7.21E-06,1.25322,38.1196,566.384,595.5,435.128
2018-09-05 23:00:00+00:00,,3.360605,7.21E-06,1.168295,40.7206,559.0455,669.5,435.2485
2018-09-06 00:00:00+00:00,,2.70073,7.15E-06,2.43301,33.419,548.625,543,435.797
2018-09-06 01:00:00+00:00,0,1.53391,7.20E-06,0.4246645,0.4508385,4.702335,0,432.1615
2018-09-06 02:00:00+00:00,0,1.55029,7.08E-06,0.455832,0.45158,5.22269,0,439.778
2018-09-06 03:00:00+00:00,0,1.544035,7.10E-06,0.4396345,0.4404255,4.630795,0,438.319
2018-09-06 04:00:00+00:00,0,1.503385,7.02E-06,0.455592,0.414708,4.45816,0,438.2165
2018-09-06 05:00:00+00:00,0,1.55774,6.88E-06,0.449558,0.431046,4.91067,0,444.468
2018-09-06 06:00:00+00:00,0,2.42579,7.06E-06,1.56229,12.0555,56.9297,28,379.352
2018-09-06 07:00:00+00:00,0,1.492925,7.05E-06,2.663895,0.4994285,8.405845,0,437.0995
2018-09-06 08:00:00+00:00,0,1.41695,6.99E-06,3.130285,2.61178,11.03035,8.5,441.287
2018-09-06 09:00:00+00:00,0,2.04305,7.06E-06,1.37515,23.8951,8.09443,225,436.391
2018-09-06 10:00:00+00:00,,45.4381,7.00E-06,0.547321,137.4915,649.2595,13637,428.492
2018-09-06 11:00:00+00:00,,22.54825,7.07E-06,0.7122625,117.9645,651.9845,6769,436.441
2018-09-06 12:00:00+00:00,0,3.352265,7.06E-06,3.66815,40.40765,20.24055,628,433.8355
2018-09-06 13:00:00+00:00,,4.336205,7.05E-06,2.88383,49.97055,187.5965,970,432.93
