time,KPI.ST_PpSL_PeakPower_On_MEAN.1h.median,KPI.ST_PPSL_PK2PK_MEAN.1h.median,KPI.ST_PPSL_PRELASE_MEAN.1h.median,KPI.ST_PPSL_PZT_THREESIGMA.1h.median,KPI.ST_PPSL_PK2PK_THREESIGMA.1h.median,KPI.ST_PpSL_PeakPower_Off_THREESIGMA.1h.median,KPI.ST_PPSL_PK2PK_OutOfSpec.1h.median,KPI.ST_PPSL_PEAKPOWER_MEAN.1h.median
2018-09-14 07:00:00+00:00,,9.31501,6.98E-06,0.390284,76.0974,413.577,2689,303.126
2018-09-14 08:00:00+00:00,,3.481425,6.98E-06,0.455219,41.5138,392.39,1013.5,303.217
2018-09-14 09:00:00+00:00,,2.721565,6.99E-06,0.433793,35.9262,393.338,519,304.3475
2018-09-14 10:00:00+00:00,,3.634445,6.99E-06,0.4162685,43.82635,403.5435,834,304.636
2018-09-14 11:00:00+00:00,,3.05975,6.99E-06,0.4157845,39.2645,391.951,618,304.3095
2018-09-14 12:00:00+00:00,,3.243025,6.99E-06,0.437582,40.9661,373.5095,672,304.4585
2018-09-14 13:00:00+00:00,,3.325965,6.99E-06,0.4146715,41.9609,375.7475,652.5,304.1925
2018-09-14 14:00:00+00:00,,5.9048,6.98E-06,0.428528,62.17285,368.063,1454.5,303.3935
2018-09-14 15:00:00+00:00,,2.826795,6.99E-06,0.439187,37.3599,195.4985,536,303.858
2018-09-14 16:00:00+00:00,,2.71919,6.99E-06,0.423397,35.4635,384.542,500.5,303.9655
2018-09-14 17:00:00+00:00,,2.66924,7.00E-06,0.3976095,35.37295,369.4995,481,304.249
2018-09-14 18:00:00+00:00,,3.102155,6.99E-06,0.4081605,39.78625,392.86,634,303.622
2018-09-14 19:00:00+00:00,,2.18272,6.99E-06,0.4236025,28.90095,257.735,312,303.6405
2018-09-14 20:00:00+00:00,0,1.19069,6.99E-06,0.420637,2.781025,4.268845,4.5,303.0965
2018-09-14 21:00:00+00:00,,4.25731,6.99E-06,0.38958,50.2115,394.331,990,303.443
2018-09-14 22:00:00+00:00,,3.19659,6.99E-06,0.380811,40.6653,379.087,656.5,303.9415
2018-09-14 23:00:00+00:00,,2.427385,7.00E-06,0.432516,32.52305,348.4935,416,304.114
2018-09-15 00:00:00+00:00,,2.564075,7.00E-06,0.410543,34.3227,380.765,445.5,304.5415
2018-09-15 01:00:00+00:00,,2.34898,6.99E-06,0.4440935,31.77455,357.2275,385,304.7095
2018-09-15 02:00:00+00:00,,2.917385,7.00E-06,0.431193,38.03025,350.307,547,304.65
2018-09-15 03:00:00+00:00,,2.50629,6.98E-06,0.443932,33.0751,388.394,435,303.5425
2018-09-15 04:00:00+00:00,,2.532255,6.97E-06,0.4341185,33.15285,399.94,434,303.169
2018-09-15 05:00:00+00:00,,2.81965,6.97E-06,0.412679,36.75245,388.912,517.5,303.333
2018-09-15 06:00:00+00:00,,3.107705,6.96E-06,0.411508,39.7656,400.8345,579,303.1845
2018-09-15 07:00:00+00:00,,2.5716,6.95E-06,0.423051,33.85225,378.916,448,302.558
2018-09-15 08:00:00+00:00,0,1.188915,6.99E-06,0.353789,0.4296295,3.630085,0,303.3215
2018-09-15 09:00:00+00:00,,2.36598,6.89E-06,0.4760075,28.27425,88.25705,307.5,292.4265
2018-09-15 10:00:00+00:00,,2.983915,7.10E-06,0.522448,37.79485,328.1775,565.5,283.8155
2018-09-15 11:00:00+00:00,,2.952595,6.99E-06,0.5160175,37.2643,346.714,551.5,286.9415
2018-09-15 12:00:00+00:00,,2.848515,7.03E-06,0.9909505,36.0583,362.6555,499.5,284.755
2018-09-15 13:00:00+00:00,,2.78962,7.01E-06,0.7986075,35.17885,379.243,507.5,286.0225
2018-09-15 14:00:00+00:00,,2.2101,7.04E-06,0.957541,28.4571,163.287,314,281.353
2018-09-15 15:00:00+00:00,,3.214335,7.09E-06,0.603047,39.8631,188.388,596,285.4095
2018-09-15 16:00:00+00:00,,2.88282,7.03E-06,0.9242445,36.5075,354.086,528,284.199
2018-09-15 17:00:00+00:00,,3.15583,7.01E-06,0.802671,39.68355,316.824,623.5,283.521
2018-09-15 18:00:00+00:00,,2.355485,7.06E-06,0.6820175,30.71295,116.7715,338,284.4595
2018-09-15 19:00:00+00:00,,1.92569,7.07E-06,0.5118775,23.43845,147.2825,221,283.6555
2018-09-15 20:00:00+00:00,0,1.23641,7.13E-06,0.511449,0.4309,4.86271,0,284.703
2018-09-15 21:00:00+00:00,,2.664675,7.11E-06,0.5266845,34.1776,112.5596,477.5,284.4395
2018-09-15 22:00:00+00:00,,2.254855,7.13E-06,0.5273095,29.16275,263.796,303,285.7825
2018-09-15 23:00:00+00:00,,3.11921,7.02E-06,0.516968,38.94965,358.152,537,285.369
2018-09-16 00:00:00+00:00,,3.330605,6.98E-06,0.435098,41.2692,381.087,671,288.758
2018-09-16 01:00:00+00:00,,2.78976,6.99E-06,0.473579,35.22215,375.047,485,287.98
2018-09-16 02:00:00+00:00,,,,,,367.7185,,288.5345
2018-09-16 03:00:00+00:00,,,,,,333.5245,,284.3275
2018-09-16 04:00:00+00:00,,,,,,196.126,,285.8465
2018-09-16 05:00:00+00:00,,,,,,371.374,,287.3615
2018-09-16 06:00:00+00:00,,2.94942,6.90E-06,0.426607,37.3859,370.0225,541.5,289.8705
2018-09-16 07:00:00+00:00,,2.281745,6.85E-06,0.4580065,29.3845,293.669,323.5,291.229
2018-09-16 08:00:00+00:00,,2.520295,6.87E-06,0.431431,32.75135,336.021,407,290.2675
2018-09-16 09:00:00+00:00,,2.869005,6.84E-06,0.452098,36.6002,375.456,536,291.8845
2018-09-16 10:00:00+00:00,,2.995775,6.89E-06,0.4349435,37.8696,375.4585,518,289.9155
2018-09-16 11:00:00+00:00,,2.75424,6.83E-06,0.427907,34.9352,370.819,464,292.121
2018-09-16 12:00:00+00:00,,2.727865,7.04E-06,0.4507865,34.743,342.464,475.5,286.3955
2018-09-16 13:00:00+00:00,,2.759625,6.81E-06,0.4453215,34.9382,395.807,526.5,292.3985
2018-09-16 14:00:00+00:00,,2.682175,6.88E-06,0.455593,34.35955,368.818,462.5,290.7095
2018-09-16 15:00:00+00:00,,2.591605,6.81E-06,0.504997,33.21805,332.824,430.5,292.7695
2018-09-16 16:00:00+00:00,,2.62713,7.06E-06,0.4588965,33.87125,345.978,440.5,286.3625
2018-09-16 17:00:00+00:00,,3.022055,6.81E-06,0.4237115,37.7678,368.656,544,292.056
2018-09-16 18:00:00+00:00,,2.710985,6.93E-06,0.4433955,34.7894,361.64,471,288.2055
2018-09-16 19:00:00+00:00,,2.622745,6.86E-06,0.467415,33.45625,366.638,420,291.4305
2018-09-16 20:00:00+00:00,0,1.237815,7.19E-06,0.3562745,0.439661,3.74528,0,283.644
2018-09-16 21:00:00+00:00,0,1.288115,6.85E-06,0.351324,0.443521,3.802425,0,290.941
2018-09-16 22:00:00+00:00,0,37.3011,6.79E-06,0,18.33035,0.1218875,29891.5,1.32369
2018-09-16 23:00:00+00:00,0,37.41755,6.78E-06,0,19.2216,0.121774,29918.5,1.31832
2018-09-17 00:00:00+00:00,0,37.3141,6.86E-06,0,21.5832,0.1203475,29926.5,1.313275
2018-09-17 01:00:00+00:00,0,37.50645,6.92E-06,0,22.9287,0.119058,29936.5,1.309875
2018-09-17 02:00:00+00:00,0,,,,,0.116656,,1.30533
2018-09-17 04:00:00+00:00,0,37.3869,6.90E-06,0,22.5254,0.1195795,29907.5,1.310735
2018-09-17 05:00:00+00:00,0,37.3867,6.82E-06,0,20.6421,0.1208935,29905,1.31493
2018-09-17 06:00:00+00:00,0,37.30375,6.84E-06,0,21.07265,0.120628,29926,1.313795
2018-09-17 07:00:00+00:00,0,37.3995,6.84E-06,0,21.298,0.1208895,29919,1.313795
2018-09-17 08:00:00+00:00,0,1.19829,6.96E-06,0.392979,0.434722,5.42045,0,287.147
2018-09-17 09:00:00+00:00,0,1.20686,6.93E-06,0.3413365,0.4487495,3.96173,0,298.6365
2018-09-17 10:00:00+00:00,0,,,,,3.30222,,304.3355
2018-09-17 11:00:00+00:00,0,,,,,3.156445,,305.6265
2018-09-17 12:00:00+00:00,0,1.154005,6.98E-06,0.3406775,0.4247825,3.03878,0,305.8775
2018-09-17 13:00:00+00:00,0,1.20406,6.96E-06,0.340405,0.4383785,3.80724,0,303.096
2018-09-17 14:00:00+00:00,0,1.17219,6.97E-06,0.340624,0.4255675,3.379375,0,305.0825
2018-09-17 15:00:00+00:00,0,1.17056,6.98E-06,0.341318,0.422743,3.32588,0,304.9255
2018-09-17 16:00:00+00:00,0,1.156545,6.97E-06,0.340279,0.423628,3.1455,0,305.579
2018-09-17 17:00:00+00:00,0,1.165485,6.97E-06,0.3408185,0.4236195,3.221675,0,305.156
2018-09-17 18:00:00+00:00,0,1.181235,6.97E-06,0.34005,0.41952,3.68654,0,303.756
2018-09-17 19:00:00+00:00,0,1.18082,6.97E-06,0.339961,0.42144,3.66674,0,303.811
2018-09-17 20:00:00+00:00,0,1.186735,6.97E-06,0.340082,0.4279125,3.729485,0,303.4935
2018-09-17 21:00:00+00:00,0,1.19126,6.97E-06,0.339498,0.4302305,3.786405,0,303.255
2018-09-17 22:00:00+00:00,0,1.1923,6.97E-06,0.340415,0.431429,3.800395,0,303.135
2018-09-17 23:00:00+00:00,0,1.18425,6.97E-06,0.3403655,0.4349475,3.66202,0,303.852
2018-09-18 00:00:00+00:00,0,1.14717,6.97E-06,0.341447,0.429047,2.951505,0,306.1155
2018-09-18 01:00:00+00:00,0,1.173455,6.96E-06,0.3401365,0.4208185,3.538255,0,303.6505
2018-09-18 02:00:00+00:00,0,1.190165,6.96E-06,0.339872,0.4327735,3.820415,0,302.87
2018-09-18 03:00:00+00:00,0,1.189535,6.96E-06,0.340559,0.4303355,3.78332,0,303.2535
2018-09-18 04:00:00+00:00,0,1.19059,6.97E-06,0.3397215,0.432322,3.75196,0,303.4325
2018-09-18 05:00:00+00:00,0,1.20709,6.97E-06,0.3406735,0.4464695,3.902585,0,302.6495
2018-09-18 06:00:00+00:00,0,1.188035,6.97E-06,0.343764,0.43833,3.64415,0,304.066
2018-09-18 07:00:00+00:00,0,1.18197,6.98E-06,0.345362,0.4371615,3.53123,0,304.5415
2018-09-18 08:00:00+00:00,0,1.189395,6.98E-06,0.342957,0.437292,3.603635,0,304.0625
2018-09-18 09:00:00+00:00,0,1.17882,6.98E-06,0.3428495,0.4367565,3.46046,0,304.725
2018-09-18 10:00:00+00:00,0,1.18075,6.98E-06,0.3448875,0.439744,3.526605,0,304.5305
2018-09-18 11:00:00+00:00,0,1.17961,6.98E-06,0.3408685,0.4334405,3.502365,0,304.408
2018-09-18 12:00:00+00:00,0,1.192035,6.97E-06,0.340745,0.4393895,3.779215,0,303.2805
2018-09-18 13:00:00+00:00,0,1.182615,6.97E-06,0.345804,0.437836,3.55518,0,304.3415
2018-09-18 14:00:00+00:00,0,1.18393,6.97E-06,0.344276,0.437767,3.54722,0,304.245
2018-09-18 15:00:00+00:00,0,1.176855,6.97E-06,0.343678,0.4323645,3.4846,0,304.4775
2018-09-18 16:00:00+00:00,0,1.19338,6.97E-06,0.339598,0.4336415,3.82493,0,303.046
2018-09-18 17:00:00+00:00,0,1.201935,6.97E-06,0.338476,0.440254,3.878865,0,302.4795
2018-09-18 18:00:00+00:00,0,1.20779,6.97E-06,0.3387165,0.4457665,3.908875,0,302.2265
2018-09-18 19:00:00+00:00,0,1.2012,6.97E-06,0.3397475,0.4377085,3.866285,0,302.514
2018-09-18 20:00:00+00:00,0,1.20733,6.97E-06,0.338279,0.4429665,3.903265,0,302.0945
2018-09-18 21:00:00+00:00,0,1.20835,6.97E-06,0.339968,0.4460205,3.931665,0,301.9135
2018-09-18 22:00:00+00:00,0,1.181495,6.98E-06,0.3412625,0.4286065,3.68355,0,303.9595
2018-09-18 23:00:00+00:00,0,1.181665,6.98E-06,0.34024,0.4255735,3.637845,0,303.8355
2018-09-19 00:00:00+00:00,0,1.180505,6.98E-06,0.3403315,0.421442,3.66563,0,303.6865
2018-09-19 01:00:00+00:00,0,1.58665,6.98E-06,0.343638,2.062195,6.651215,1,289.492
2018-09-19 02:00:00+00:00,0,1.50591,7.02E-06,0.363911,1.80768,6.17636,2,292.286
2018-09-19 03:00:00+00:00,0,1.59704,5.20E-06,0.372873,0.8024485,8.521105,0,306.358
2018-09-19 04:00:00+00:00,0,1.57314,5.10E-06,0.353501,0.69865,8.09332,0,317.491
2018-09-19 05:00:00+00:00,0,1.224515,6.88E-06,0.3786545,0.460139,5.48127,0,279.709
2018-09-19 06:00:00+00:00,0,1.51432,5.23E-06,0.354119,0.680022,7.29933,0,305.668
2018-09-19 07:00:00+00:00,0,1.33549,6.51E-06,0.31815,0.4761535,2.475025,0,263.6245
2018-09-19 08:00:00+00:00,0,1.34625,6.41E-06,0.3181425,0.468512,2.58944,0,262.255
2018-09-19 09:00:00+00:00,0,1.350875,6.35E-06,0.318148,0.471237,2.695915,0,262.2245
2018-09-19 10:00:00+00:00,0,1.344725,6.38E-06,0.318148,0.4651045,2.7502,0,262.0755
2018-09-19 11:00:00+00:00,0,1.34691,6.34E-06,0.318148,0.466487,2.851355,0,262.239
2018-09-19 12:00:00+00:00,0,,,,,2.94108,,262.5785
2018-09-19 13:00:00+00:00,0,,,,,3.01843,,262.7045
2018-09-19 14:00:00+00:00,0,1.343845,6.33E-06,0.3181445,0.465395,3.00216,0,262.4685
2018-09-19 15:00:00+00:00,0,1.343145,6.30E-06,0.318147,0.467848,3.078075,0,262.7115
2018-09-19 16:00:00+00:00,0,1.34245,6.35E-06,0.318147,0.4684755,3.0702,0,262.757
2018-09-19 17:00:00+00:00,0,1.340355,6.36E-06,0.3181505,0.4674585,3.10502,0,262.8185
2018-09-19 18:00:00+00:00,0,1.34145,6.32E-06,0.318149,0.471361,3.200955,0,263.2275
2018-09-19 19:00:00+00:00,0,1.34143,6.30E-06,0.3181465,0.466428,3.27247,0,263.235
2018-09-19 20:00:00+00:00,0,1.339705,6.36E-06,0.318148,0.46693,3.15383,0,262.8485
2018-09-19 21:00:00+00:00,0,1.339095,6.38E-06,0.318148,0.462378,3.08602,0,262.445
2018-09-19 22:00:00+00:00,0,,,,,3.43571,,263.824
2018-09-19 23:00:00+00:00,0,,,,,3.24713,,262.9395
2018-09-21 07:00:00+00:00,0,37.5892,6.75E-06,0,18.1166,0.123382,29946,1.32126
2018-09-21 08:00:00+00:00,0,37.2363,6.82E-06,0,20.4647,0.122113,29922,1.31563
2018-09-21 09:00:00+00:00,0,38.5124,7.05E-06,0,23.7393,0.1162615,29915,1.304715
2018-09-21 10:00:00+00:00,0,37.5229,6.94E-06,0,23.1892,0.1196225,29914.5,1.30942
2018-09-21 11:00:00+00:00,0,37.30285,6.93E-06,0,23.1052,0.1198965,29921,1.309555
2018-09-21 12:00:00+00:00,0,37.3179,6.86E-06,0,21.39425,0.121401,29922,1.31396
2018-09-21 13:00:00+00:00,0,37.4192,6.79E-06,0,19.3993,0.1223115,29927.5,1.317865
2018-09-21 14:00:00+00:00,0,37.3224,6.77E-06,0,18.80455,0.1221635,29904,1.319125
2018-09-21 15:00:00+00:00,0,38.38835,6.72E-06,0,16.3186,0.1223445,29919.5,1.327425
2018-09-21 16:00:00+00:00,0,37.5892,6.76E-06,0,18.5698,0.122394,29925,1.3205
2018-09-21 17:00:00+00:00,0,38.7147,6.72E-06,0,15.8611,0.122248,29915,1.32878
2018-09-21 18:00:00+00:00,0,39.0452,6.71E-06,0,15.5093,0.1223565,29922,1.330455
2018-09-21 19:00:00+00:00,0,37.8836,6.73E-06,0,17.1642,0.122491,29907,1.32442
2018-09-21 20:00:00+00:00,0,37.52865,6.77E-06,0,18.7815,0.1222705,29923,1.32059
2018-09-21 21:00:00+00:00,0,38.1608,6.72E-06,0,16.84535,0.12233,29920.5,1.32601
2018-09-21 22:00:00+00:00,0,37.4119,6.80E-06,0,20.08765,0.12193,29915.5,1.316425
2018-09-21 23:00:00+00:00,0,37.3991,6.81E-06,0,20.28845,0.1219145,29925.5,1.31583
2018-09-22 09:00:00+00:00,0,36.6399,6.73E-06,0,17.6812,0.121982,29913,1.3603
2018-09-22 10:00:00+00:00,0,37.3971,6.69E-06,0,15.6617,0.121593,29919,1.36619
2018-09-22 11:00:00+00:00,0,37.1784,6.70E-06,0,16.2493,0.12186,29914,1.36445
2018-09-23 04:00:00+00:00,0,2.073235,6.00E-06,0,1.648105,7.720215,147.5,322.575
2018-09-23 05:00:00+00:00,0,1.276155,6.44E-06,0,0.4371565,2.492635,0,275.749
2018-09-23 06:00:00+00:00,0,1.2825,6.68E-06,0,1.33325,2.55511,0,277.019
2018-09-23 07:00:00+00:00,0,1.325065,6.96E-06,0.3435995,0.4462985,3.70871,0,289.447
2018-09-23 08:00:00+00:00,0,1.300245,7.19E-06,0.3513505,0.4362935,3.22777,0,282.9055
2018-09-23 09:00:00+00:00,0,1.24864,7.02E-06,0.3566645,0.4184095,3.12218,0,284.029
2018-09-23 10:00:00+00:00,0,1.24113,6.52E-06,0.318143,0.424102,2.38241,0,268.961
2018-09-23 11:00:00+00:00,0,1.246905,6.50E-06,0.318138,0.4253865,2.38736,0,268.929
2018-09-23 12:00:00+00:00,0,41.10665,6.71E-06,0,12.5435,0.1166515,29920,1.38728
2018-09-23 13:00:00+00:00,0,40.37795,6.70E-06,0,12.93285,0.1183355,29904.5,1.38133
2018-09-23 14:00:00+00:00,0,39.2367,6.69E-06,0,13.71105,0.120437,29910.5,1.375385
2018-09-23 15:00:00+00:00,0,40.1681,6.70E-06,0,12.6313,0.118734,29925.5,1.38046
2018-09-23 16:00:00+00:00,0,1.3479,6.86E-06,0.395867,1.43286,3.445765,0.5,283.844
2018-09-23 17:00:00+00:00,0,1.247575,6.31E-06,0.318259,0.429995,2.88863,0,266.2745
2018-09-23 18:00:00+00:00,0,1.26079,6.23E-06,0.3182535,0.429222,2.62513,0,267.509
2018-09-23 19:00:00+00:00,0,1.25032,6.37E-06,0.3181385,0.4285505,2.43886,0,268.388
2018-09-23 20:00:00+00:00,0,1.253715,6.37E-06,0.3181505,0.430311,2.42821,0,268.952
2018-09-23 21:00:00+00:00,0,1.25082,6.40E-06,0.3181495,0.4314645,2.42144,0,268.583
2018-09-23 22:00:00+00:00,0,1.22903,6.77E-06,0.318138,0.4351605,2.29372,0,263.4965
2018-09-23 23:00:00+00:00,0,1.218385,6.86E-06,0.318136,0.430582,2.279315,0,263.2745
2018-09-24 00:00:00+00:00,0,1.22538,6.78E-06,0.318139,0.439405,2.290455,0,263.6175
2018-09-24 01:00:00+00:00,0,1.328415,7.01E-06,0.349058,0.461893,3.102545,0,287.8335
2018-09-24 02:00:00+00:00,0,1.422205,6.40E-06,0.31815,0.4823185,3.405685,0,265.6085
2018-09-24 03:00:00+00:00,0,1.428165,6.33E-06,0.3181435,0.4815585,3.50081,0,265.9365
2018-09-24 04:00:00+00:00,0,1.429965,6.33E-06,0.3181415,0.482664,3.445695,0,265.778
2018-09-24 05:00:00+00:00,0,1.430415,6.32E-06,0.318148,0.483672,3.463695,0,265.656
2018-09-24 06:00:00+00:00,0,1.423735,6.30E-06,0.3181525,0.4847215,3.253545,0,263.98
2018-09-24 07:00:00+00:00,0,1.35183,6.28E-06,0.318144,0.440289,3.37381,0,264.487
2018-09-24 08:00:00+00:00,0,1.420705,6.21E-06,0.318145,0.486173,3.27564,0,264.6485
2018-09-24 09:00:00+00:00,0,1.4594,6.23E-06,0.3181495,0.9819445,3.176185,10,264.5185
2018-09-24 10:00:00+00:00,0,1.42341,6.17E-06,0.318148,0.4889235,3.131565,0,264.5515
2018-09-24 11:00:00+00:00,0,1.425985,6.23E-06,0.3181485,0.48912,3.16122,0,264.5
2018-09-24 12:00:00+00:00,0,1.430455,6.28E-06,0.318147,0.4902555,3.266485,0,264.499
2018-09-24 13:00:00+00:00,0,1.42457,6.22E-06,0.3181465,0.4903945,3.11291,0,264.3885
2018-09-24 14:00:00+00:00,0,1.426015,6.24E-06,0.318148,0.4913005,3.17382,0,264.2875
2018-09-24 15:00:00+00:00,0,1.420985,6.22E-06,0.3181445,0.489679,3.011335,0,264.0285
2018-09-24 16:00:00+00:00,0,1.428005,6.24E-06,0.318152,0.491133,3.158815,0,264.2585
2018-09-24 17:00:00+00:00,0,1.42674,6.24E-06,0.3181495,0.4907995,3.11527,0,264.212
2018-09-24 18:00:00+00:00,0,1.4282,6.22E-06,0.3181485,0.49095,3.136215,0,264.233
2018-09-24 19:00:00+00:00,0,1.428185,6.23E-06,0.31815,0.4915325,3.142185,0,264.206
2018-09-24 20:00:00+00:00,0,1.420655,6.19E-06,0.318147,0.4885995,2.965845,0,263.99
2018-09-24 21:00:00+00:00,0,1.423325,6.19E-06,0.3181485,0.488962,3.063825,0,263.984
2018-09-24 22:00:00+00:00,0,1.4247,6.21E-06,0.318147,0.48981,3.053535,0,263.9665
2018-09-24 23:00:00+00:00,0,1.42705,6.25E-06,0.318147,0.491188,3.083235,0,264.0425
2018-09-25 00:00:00+00:00,0,1.43403,6.30E-06,0.318148,0.492068,3.21059,0,264.2
2018-09-25 01:00:00+00:00,0,1.41983,6.19E-06,0.318151,0.486109,2.9129,0,263.66
2018-09-25 02:00:00+00:00,0,1.424255,6.22E-06,0.318147,0.4860575,3.016725,0,263.6275
2018-09-25 03:00:00+00:00,0,1.42455,6.24E-06,0.3181495,0.4870805,3.06635,0,263.6885
2018-09-25 04:00:00+00:00,0,1.416545,6.11E-06,0.3181465,0.483755,2.871635,0,263.4885
2018-09-25 05:00:00+00:00,0,1.423575,6.23E-06,0.3181465,0.4889445,3.05315,0,263.7925
2018-09-25 06:00:00+00:00,0,1.420135,6.18E-06,0.3181485,0.486015,2.982015,0,263.767
2018-09-25 07:00:00+00:00,0,1.41936,6.19E-06,0.318147,0.489009,2.90762,0,263.8175
2018-09-25 08:00:00+00:00,0,1.41768,6.06E-06,0.318148,0.485502,2.87327,0,263.6775
2018-09-25 09:00:00+00:00,0,1.423505,6.17E-06,0.318144,0.489894,2.99208,0,263.9095
2018-09-25 10:00:00+00:00,0,1.420735,6.12E-06,0.318147,0.48677,2.915725,0,263.845
2018-09-25 11:00:00+00:00,0,1.421885,6.16E-06,0.3181465,0.4872175,2.93997,0,263.7225
2018-09-25 12:00:00+00:00,0,1.419795,6.17E-06,0.318146,0.485265,2.936375,0,263.615
2018-09-25 13:00:00+00:00,0,1.42021,6.16E-06,0.3181475,0.484009,2.947105,0,263.5325
2018-09-25 14:00:00+00:00,0,1.42149,6.17E-06,0.318149,0.4850445,2.943615,0,263.4735
2018-09-25 15:00:00+00:00,0,1.425265,6.22E-06,0.3181445,0.48752,3.033725,0,263.546
2018-09-25 16:00:00+00:00,0,1.421095,6.16E-06,0.3181455,0.4840995,2.89897,0,263.428
2018-09-25 17:00:00+00:00,0,1.424715,6.19E-06,0.3181415,0.487035,3.017225,0,263.5065
2018-09-25 18:00:00+00:00,0,1.421515,6.16E-06,0.3181485,0.483901,2.911565,0,263.4025
2018-09-25 19:00:00+00:00,0,1.427125,6.22E-06,0.318145,0.4870375,3.027345,0,263.5475
2018-09-25 20:00:00+00:00,0,1.42121,6.16E-06,0.318149,0.484015,2.89566,0,263.508
2018-09-25 21:00:00+00:00,0,1.42257,6.17E-06,0.318148,0.484152,2.943515,0,263.49
2018-09-25 22:00:00+00:00,0,1.42237,6.16E-06,0.318145,0.484625,2.92632,0,263.455
2018-09-25 23:00:00+00:00,0,1.41717,6.14E-06,0.3181495,0.4822945,2.819995,0,263.3
2018-09-26 00:00:00+00:00,0,1.418175,6.13E-06,0.3181485,0.4821485,2.838745,0,263.375
2018-09-26 01:00:00+00:00,0,1.42106,6.18E-06,0.318151,0.4828105,2.94031,0,263.2975
2018-09-26 02:00:00+00:00,0,1.42001,6.17E-06,0.318149,0.482381,2.8967,0,263.3565
2018-09-26 03:00:00+00:00,0,1.4205,6.16E-06,0.318147,0.481784,2.87702,0,263.39
2018-09-26 04:00:00+00:00,0,1.424075,6.19E-06,0.318146,0.485449,2.961035,0,263.444
2018-09-26 05:00:00+00:00,0,1.4221,6.19E-06,0.3181385,0.48556,2.883825,0,263.4555
2018-09-26 06:00:00+00:00,0,1.42715,6.16E-06,0.3181455,0.488316,2.986105,0,263.3415
2018-09-26 07:00:00+00:00,0,38.4717,6.68E-06,0,11.5631,0.122044,29831.5,1.39779
2018-09-26 08:00:00+00:00,0,40.53065,6.70E-06,0,12.9469,0.1180015,29916.5,1.38256
2018-09-26 09:00:00+00:00,0,40.83295,6.71E-06,0,12.63645,0.114994,29924.5,1.383495
2018-09-26 11:00:00+00:00,0,1.033645,7.03E-06,0,0.4049015,0,0,315.4715
2018-09-26 12:00:00+00:00,0,1.23629,6.53E-06,0.318159,0.433915,3.15439,0,266.91
2018-09-26 13:00:00+00:00,0,1.26304,6.17E-06,0.318144,0.426019,2.587705,0,267.556
2018-09-26 14:00:00+00:00,0,1.259125,6.38E-06,0.318153,0.4292585,2.448525,0,268.084
2018-09-26 15:00:00+00:00,0,1.21644,6.91E-06,0.3181495,0.4189295,2.336315,0,264.9235
2018-09-26 16:00:00+00:00,0,1.222795,6.87E-06,0.318145,0.4188125,2.35836,0,265.2715
2018-09-26 17:00:00+00:00,0,1.22816,6.85E-06,0.3181475,0.4183595,2.375585,0,265.2735
2018-09-26 18:00:00+00:00,0,1.224095,6.87E-06,0.3181445,0.4173465,2.37,0,265.392
2018-09-26 19:00:00+00:00,0,1.224785,6.87E-06,0.318143,0.4174045,2.37091,0,265.419
2018-09-26 20:00:00+00:00,0,1.21657,6.93E-06,0.318146,0.414242,2.354115,0,265.431
2018-09-26 21:00:00+00:00,0,1.220485,6.91E-06,0.318137,0.4158245,2.3722,0,265.361
2018-09-26 22:00:00+00:00,0,1.22194,6.89E-06,0.318143,0.4170915,2.35849,0,265.35
2018-09-26 23:00:00+00:00,0,1.198775,7.05E-06,0.3181425,0.4175935,2.31754,0,264.7885
2018-09-27 00:00:00+00:00,0,1.17246,6.98E-06,0.339882,0.42257,2.79613,0,297.4935
2018-09-27 01:00:00+00:00,0,1.17656,7.01E-06,0.346114,0.4135195,3.311145,0,304.6465
2018-09-27 02:00:00+00:00,0,1.166215,7.02E-06,0.3416335,0.416067,3.042795,0,305.255
2018-09-27 03:00:00+00:00,0,1.17099,7.02E-06,0.339808,0.420518,3.08099,0,305.529
2018-09-27 04:00:00+00:00,0,1.167465,7.02E-06,0.3390325,0.425916,3.047025,0,305.87
2018-09-27 05:00:00+00:00,0,1.16258,7.02E-06,0.3397265,0.4267175,2.986345,0,305.974
2018-09-27 06:00:00+00:00,0,1.16117,7.02E-06,0.3403045,0.425429,2.964455,0,305.984
2018-09-27 07:00:00+00:00,0,1.243755,6.91E-06,0.342938,0.432022,3.63912,0,295.4695
2018-09-27 08:00:00+00:00,0,1.09464,7.03E-06,0.938433,0.4768945,9.525715,0,310.712
2018-09-27 09:00:00+00:00,0,1.14203,7.04E-06,0.344083,0.399505,3.34833,0,299.729
2018-09-27 10:00:00+00:00,0,1.187545,7.01E-06,0.3416485,0.4236265,3.080715,0,300.4755
2018-09-27 11:00:00+00:00,0,1.18759,7.01E-06,0.3413745,0.424892,3.346655,0,300.2485
2018-09-27 12:00:00+00:00,0,1.144115,6.99E-06,0.6713345,0.3944205,5.651725,0,298.9085
2018-09-27 13:00:00+00:00,0,1.14623,6.97E-06,0.685034,0.4102415,5.7937,0,298.647
2018-09-27 14:00:00+00:00,0,1.18582,6.99E-06,0.339862,0.424198,3.535535,0,299.024
2018-09-27 15:00:00+00:00,0,1.187055,7.01E-06,0.343994,0.424262,3.47822,0,299.466
2018-09-27 16:00:00+00:00,0,,,,,3.54068,,298.8995
